doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemical_level_type	chemical_base_label	chebi_label	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
251	00251-40758410-abstract.txt	40758410	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	390:394	...(optimum: pH 7) and in the presence of 0-9% (w/v) [[NaCl]] (optimum: 3%). Phylogenetic analysis based on 16S...	AUTO:MJ-SS7T	MJ-SS7T	tolerates	chemical_name	NaCl	NaCl	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
251	00251-40758410-abstract.txt	40758410	chemical_utilization_object	chemical	AUTO:0-9%25%20%28w/v%29%20NaCl	0-9% (w/v) NaCl	379:389; 390:394	Growth occurred at 20-37 °C (optimum: 30 °C), pH 6-8 (optimum: pH 7) and in the presence of [[0-9% (w/v)]] [[NaCl]] (optimum: 3%).	AUTO:MJ-SS7T	MJ-SS7T	has range NaCl observation	concentration	NaCl	0-9% (w/v) NaCl	1	0	0	METPO:2000509	has range NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	0-9% (w/v) NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_concentration	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
251	00251-40758410-abstract.txt	40758410	chemical_utilization_object	chemical	AUTO:optimum%203%25%20NaCl	optimum 3% NaCl	390:394; 405:407	Growth occurred at 20-37 °C (optimum: 30 °C), pH 6-8 (optimum: pH 7) and in the presence of 0-9% (w/v) [[NaCl]] (optimum: [[3%]]).	AUTO:MJ-SS7T	MJ-SS7T	has optimum NaCl observation	optimum	NaCl	optimum 3% NaCl	1	0	0	METPO:2000507	has optimum NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	optimum 3% NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_optimum	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
251	00251-40758410-abstract.txt	40758410	pH_observation	phenotype_observation	AUTO:pH%20optimum%207	pH optimum 7	339:354	Growth occurred at 20-37 °C (optimum: 30 °C), pH 6-8[[ (optimum: pH 7]]) and in the presence of 0-9% (w/v) NaCl (optimum: 3%).	AUTO:MJ-SS7T	MJ-SS7T	has optimum pH observation	optimum	pH		0	0	0	METPO:2000501	has optimum pH observation	kg_microbe_metpo	METPO:1001013	METPO:1001013	optimum pH observation	biolink:OntologyClass	kg_microbe_metpo	0	
251	00251-40758410-abstract.txt	40758410	pH_observation	phenotype_observation	AUTO:pH%20range%206-8	pH range 6-8	333:339	Growth occurred at 20-37 °C (optimum: 30 °C), [[pH 6-8]] (optimum: pH 7) and in the presence of 0-9% (w/v) NaCl (optimum: 3%).	AUTO:MJ-SS7T	MJ-SS7T	has range pH observation	range	pH		0	0	0	METPO:2000503	has range pH observation	kg_microbe_metpo	METPO:1001015	METPO:1001015	pH range observation	biolink:OntologyClass	kg_microbe_metpo	0	
251	00251-40758410-abstract.txt	40758410	temperature_observation	phenotype_observation	AUTO:temperature%20optimum%2030%20%C2%B0C	temperature optimum 30 °C	314:330	Growth occurred at 20-37 °C[[ (optimum: 30 °C]]), pH 6-8 (optimum: pH 7) and in the presence of 0-9% (w/v) NaCl (optimum: 3%).	AUTO:MJ-SS7T	MJ-SS7T	has optimum temperature observation	optimum	temperature		0	0	0	METPO:2000053	has optimum temperature observation	kg_microbe_metpo	METPO:1001001	METPO:1001001	optimum temperature observation	biolink:OntologyClass	kg_microbe_metpo	0	
251	00251-40758410-abstract.txt	40758410	temperature_observation	phenotype_observation	AUTO:temperature%20range%2020-37%20%C2%B0C	temperature range 20-37 °C	306:314	Growth occurred at [[20-37 °C]] (optimum: 30 °C), pH 6-8 (optimum: pH 7) and in the presence of 0-9% (w/v) NaCl (optimum: 3%).	AUTO:MJ-SS7T	MJ-SS7T	has range temperature observation	range	temperature		0	0	0	METPO:2000055	has range temperature observation	kg_microbe_metpo	METPO:1001003	METPO:1001003	temperature range observation	biolink:OntologyClass	kg_microbe_metpo	0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:AS307T	AS307T	37:43; 139:145; 369:375; 521:527; 838:844; 1070:1076; 1204:1210; 1331:1337	Two bacterial strains, designated as [[AS307T]] and AS339T, were isolated from wet soil in South ...; ...uth Korea. The genome analysis shows that strains [[AS307T]] and AS339T belong to the genus Paucibacter and sh...; ...90284T, respectively. The draft genome of strains [[AS307T]] and AS339T consists of circular chromosomes of 5,...; ...of 67.6 mol% and 62.7 mol%, respectively. Strains [[AS307T]] and AS339T show the ubiquinone 8 as the major qui...; ...ital DNA-DNA hybridization values between strains [[AS307T]] and AS339T and phylogenetically closest strains w...; ...enotypic and genotypic differentiation of strains [[AS307T]] and AS339T from their closest and other species o...; ... validly published names. Therefore, both strains [[AS307T]] and AS339T represent novel species of the genus P...; ... the names Paucibacter soli sp. nov. (type strain [[AS307T]]=KACC 23091T=LMG 32952T) and Paucibacter hankyongi...							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:AS339T	AS339T	48:54; 150:156; 380:386; 532:538; 849:855; 1081:1087; 1215:1221; 1410:1416	"Two bacterial strains, designated as AS307T and [[AS339T]], were isolated from wet soil in South Korea. The ...; ...The genome analysis shows that strains AS307T and [[AS339T]] belong to the genus Paucibacter and share the hig...; ...pectively. The draft genome of strains AS307T and [[AS339T]] consists of circular chromosomes of 5,374,046 and...; ...% and 62.7 mol%, respectively. Strains AS307T and [[AS339T]] show the ubiquinone 8 as the major quinone, C16 :...; ...A hybridization values between strains AS307T and [[AS339T]] and phylogenetically closest strains were less th...; ...d genotypic differentiation of strains AS307T and [[AS339T]] from their closest and other species of the genus...; ...blished names. Therefore, both strains AS307T and [[AS339T]] represent novel species of the genus Paucibacter,...; ...) and Paucibacter hankyongi sp. nov. (type strain [[AS339T]]=KACC 23092T=LMG 32953T) are proposed.
"							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:KACC%2023091T	KACC 23091T	1338:1349	...mes Paucibacter soli sp. nov. (type strain AS307T=[[KACC 23091T]]=LMG 32952T) and Paucibacter hankyongi sp. nov. (t...							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:KACC%2023092T	KACC 23092T	1417:1428	"...aucibacter hankyongi sp. nov. (type strain AS339T=[[KACC 23092T]]=LMG 32953T) are proposed.
"							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:KCCM%2090284T	KCCM 90284T	314:325	...igotrophus KCTC 42519T and 'Paucibacter aquatile' [[KCCM 90284T]], respectively. The draft genome of strains AS307T...							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:KCTC%2042519T	KCTC 42519T	275:286	...similarity (≥97.9%) with Paucibacter oligotrophus [[KCTC 42519T]] and 'Paucibacter aquatile' KCCM 90284T, respectiv...							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:LMG%2032952T	LMG 32952T	1350:1360	...ter soli sp. nov. (type strain AS307T=KACC 23091T=[[LMG 32952T]]) and Paucibacter hankyongi sp. nov. (type strain ...							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	strains	strain	AUTO:LMG%2032953T	LMG 32953T	1429:1439	"...ankyongi sp. nov. (type strain AS339T=KACC 23092T=[[LMG 32953T]]) are proposed.
"							0	0	1									0	
252	00252-40880246-abstract.txt	40880246	study_taxa	taxon_candidate	AUTO:Paucibacter	Paucibacter	177:188; 250:261; 292:303; 1138:1149; 1259:1270; 1292:1303; 1366:1377	...hat strains AS307T and AS339T belong to the genus [[Paucibacter]] and share the highest 16S rRNA gene similarity (≥...; ...he highest 16S rRNA gene similarity (≥97.9%) with [[Paucibacter]] oligotrophus KCTC 42519T and 'Paucibacter aquatil...; ...%) with Paucibacter oligotrophus KCTC 42519T and '[[Paucibacter]] aquatile' KCCM 90284T, respectively. The draft ge...; ...from their closest and other species of the genus [[Paucibacter]] with validly published names. Therefore, both str...; ...T and AS339T represent novel species of the genus [[Paucibacter]], for which the names Paucibacter soli sp. nov. (t...; ...ies of the genus Paucibacter, for which the names [[Paucibacter]] soli sp. nov. (type strain AS307T=KACC 23091T=LMG...; .... (type strain AS307T=KACC 23091T=LMG 32952T) and [[Paucibacter]] hankyongi sp. nov. (type strain AS339T=KACC 23092...							0	1	0				NCBITaxon:93681	NCBITaxon:93681	Roseateles	biolink:OrganismTaxon	synonym	39	in:biolink:subclass_of:NCBITaxon:1769250|in:biolink:subclass_of:NCBITaxon:2052484|in:biolink:subclass_of:NCBITaxon:270368|in:biolink:subclass_of:NCBITaxon:304|in:biolink:subclass_of:NCBITaxon:431058
252	00252-40880246-abstract.txt	40880246	study_taxa	taxon_candidate	AUTO:Paucibacter%20hankyongi	Paucibacter hankyongi	1366:1387	.... (type strain AS307T=KACC 23091T=LMG 32952T) and [[Paucibacter hankyongi]] sp. nov. (type strain AS339T=KACC 23092T=LMG 3295...							0	1	0									0	
252	00252-40880246-abstract.txt	40880246	study_taxa	taxon_candidate	AUTO:Paucibacter%20soli	Paucibacter soli	1292:1308	...ies of the genus Paucibacter, for which the names [[Paucibacter soli]] sp. nov. (type strain AS307T=KACC 23091T=LMG 3295...							0	1	0									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:GDMCC%201.4848T	GDMCC 1.4848T	1867:1880	...s variation. Based on these results, strain tmT (=[[GDMCC 1.4848T]]=KCTC 8741T) was designated as the type strain of ...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:KCTC%208741T	KCTC 8741T	1881:1891	...ased on these results, strain tmT (=GDMCC 1.4848T=[[KCTC 8741T]]) was designated as the type strain of the novel s...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:tmT	tmT	11:14; 206:209; 279:282; 477:480; 489:492; 564:567; 796:799; 979:982; 1669:1672; 1861:1864	The strain [[tmT]] was isolated from black soil applied with the her...; ...nd phylogenomic analysis revealed that the strain [[tmT]] is classified to the genus Variovorax. The DNA G+...; ...e genus Variovorax. The DNA G+C content of strain [[tmT]] was 67.5 mol%. The major fatty acids were C16 : 0...; ...ture 8 (C18 : 1 ω7c and/or C18 : 1 ω6c) in strain [[tmT]]. Strain tmT contained Q-8 as the major respirator...; ...: 1 ω7c and/or C18 : 1 ω6c) in strain tmT. Strain [[tmT]] contained Q-8 as the major respiratory quinone. P...; ...major respiratory quinone. Polar lipids in strain [[tmT]] were mainly comprised of diphosphatidylglycerol, ...; ...-genome phylogenomic analysis encompassing strain [[tmT]] and all validly published members of the genus Va...; ...NA-DNA hybridization (dDDH) values between strain [[tmT]] and phylogenetically proximal strains demonstrate...; ...ine strains belong to a novel species with strain [[tmT]], Variovorax atrisoli sp. nov. We further performe...; ...species variation. Based on these results, strain [[tmT]] (=GDMCC 1.4848T=KCTC 8741T) was designated as the...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:V.%20paradoxus%20110B	V. paradoxus 110B	1206:1223	...riovorax sp. 1126, Variovorax paradoxus SMAGNO29, [[V. paradoxus 110B]], Variovorax sp. BK613 and V. paradoxus DS996 were...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:V.%20paradoxus%20DS996	V. paradoxus DS996	1250:1268	...NO29, V. paradoxus 110B, Variovorax sp. BK613 and [[V. paradoxus DS996]] were well over thresholds (95-96%, 70%), of which...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:Variovorax%20paradoxus%20SMAGNO29	Variovorax paradoxus SMAGNO29	1175:1204	...p. 369, Variovorax sp. 1128, Variovorax sp. 1126, [[Variovorax paradoxus SMAGNO29]], V. paradoxus 110B, Variovorax sp. BK613 and V. p...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:Variovorax%20sp.%201126	Variovorax sp. 1126	1154:1173	...p. 1133, Variovorax sp. 369, Variovorax sp. 1128, [[Variovorax sp. 1126]], Variovorax paradoxus SMAGNO29, V. paradoxus 110B...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:Variovorax%20sp.%201128	Variovorax sp. 1128	1133:1152	...p. 1140, Variovorax sp. 1133, Variovorax sp. 369, [[Variovorax sp. 1128]], Variovorax sp. 1126, Variovorax paradoxus SMAGNO...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:Variovorax%20sp.%201133	Variovorax sp. 1133	1092:1111	... values of ANI and dDDH with Variovorax sp. 1140, [[Variovorax sp. 1133]], Variovorax sp. 369, Variovorax sp. 1128, Variovo...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:Variovorax%20sp.%201140	Variovorax sp. 1140	1071:1090	...demonstrated that the values of ANI and dDDH with [[Variovorax sp. 1140]], Variovorax sp. 1133, Variovorax sp. 369, Variovo...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:Variovorax%20sp.%20369	Variovorax sp. 369	1113:1131	...DH with Variovorax sp. 1140, Variovorax sp. 1133, [[Variovorax sp. 369]], Variovorax sp. 1128, Variovorax sp. 1126, Variov...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	strains	strain	AUTO:Variovorax%20sp.%20BK613	Variovorax sp. BK613	1225:1245	...Variovorax paradoxus SMAGNO29, V. paradoxus 110B, [[Variovorax sp. BK613]] and V. paradoxus DS996 were well over thresholds ...							0	0	1									0	
253	00253-40787852-abstract.txt	40787852	study_taxa	taxon_candidate	AUTO:Variovorax	Variovorax	237:247; 847:857; 1071:1081; 1092:1102; 1113:1123; 1133:1143; 1154:1164; 1175:1185; 1225:1235; 1674:1684	...ed that the strain tmT is classified to the genus [[Variovorax]]. The DNA G+C content of strain tmT was 67.5 mol%....; ...mT and all validly published members of the genus [[Variovorax]]. The calculation of the average nucleotide identi...; ...demonstrated that the values of ANI and dDDH with [[Variovorax]] sp. 1140, Variovorax sp. 1133, Variovorax sp. 369...; ... values of ANI and dDDH with Variovorax sp. 1140, [[Variovorax]] sp. 1133, Variovorax sp. 369, Variovorax sp. 1128...; ...DH with Variovorax sp. 1140, Variovorax sp. 1133, [[Variovorax]] sp. 369, Variovorax sp. 1128, Variovorax sp. 1126...; ...p. 1140, Variovorax sp. 1133, Variovorax sp. 369, [[Variovorax]] sp. 1128, Variovorax sp. 1126, Variovorax paradox...; ...p. 1133, Variovorax sp. 369, Variovorax sp. 1128, [[Variovorax]] sp. 1126, Variovorax paradoxus SMAGNO29, V. parad...; ...p. 369, Variovorax sp. 1128, Variovorax sp. 1126, [[Variovorax]] paradoxus SMAGNO29, V. paradoxus 110B, Variovorax...; ...Variovorax paradoxus SMAGNO29, V. paradoxus 110B, [[Variovorax]] sp. BK613 and V. paradoxus DS996 were well over t...; ...trains belong to a novel species with strain tmT, [[Variovorax]] atrisoli sp. nov. We further performed phenotypic...							0	1	0				NCBITaxon:34072	NCBITaxon:34072	Variovorax	biolink:OrganismTaxon	name	19	in:biolink:subclass_of:NCBITaxon:1679495|in:biolink:subclass_of:NCBITaxon:1769758|in:biolink:subclass_of:NCBITaxon:1775474|in:biolink:subclass_of:NCBITaxon:2496117|in:biolink:subclass_of:NCBITaxon:34073
253	00253-40787852-abstract.txt	40787852	study_taxa	taxon_candidate	AUTO:Variovorax%20atrisoli	Variovorax atrisoli	1674:1693	...trains belong to a novel species with strain tmT, [[Variovorax atrisoli]] sp. nov. We further performed phenotypic and chem...							0	1	0				NCBITaxon:3394203	NCBITaxon:3394203	Variovorax atrisoli	biolink:OrganismTaxon	name	2	in:biolink:subclass_of:NCBITaxon:1157708|out:biolink:subclass_of:NCBITaxon:34072
253	00253-40787852-abstract.txt	40787852	study_taxa	taxon_candidate	AUTO:Variovorax%20paradoxus	Variovorax paradoxus	1175:1195	...p. 369, Variovorax sp. 1128, Variovorax sp. 1126, [[Variovorax paradoxus]] SMAGNO29, V. paradoxus 110B, Variovorax sp. BK613...							0	1	0				NCBITaxon:34073	NCBITaxon:34073	Variovorax paradoxus	biolink:OrganismTaxon	name	111	in:biolink:subclass_of:NCBITaxon:1321610|out:biolink:subclass_of:NCBITaxon:34072|out:METPO:2000517:mediadive.medium:1|out:METPO:2000517:mediadive.medium:J75|out:METPO:2000517:mediadive.medium:81
253	00253-40787852-abstract.txt	40787852	chemical_utilization_object	chemical	AUTO:atrazine	atrazine	71:79	...olated from black soil applied with the herbicide [[atrazine]] in Northeast China. Phylogenetic analyses based o...	AUTO:tmT	tmT	uses_for_growth	chemical_name	atrazine	atrazine	1	0	0	METPO:2000012	uses for growth	label	CHEBI:15930	CHEBI:15930	atrazine	biolink:SmallMolecule	name	11	out:biolink:subclass_of:CHEBI:38168|out:biolink:subclass_of:CHEBI:38170|out:biolink:related_to:CHEBI:24527|out:biolink:related_to:CHEBI:35703|out:biolink:related_to:CHEBI:78298
254	00254-40779310-abstract.txt	40779310	strains	strain	AUTO:EGI%20FJ00037T	EGI FJ00037T	121:133; 688:700; 1664:1676	"...s, designated as SYSU LYC5161T, SYSU LYC5162T and [[EGI FJ00037T]], were isolated from sediment samples of different...; ...tents of strains SYSU LYC5161T, SYSU LYC5162T and [[EGI FJ00037T]] were 65.8 mol%, 66.1 mol% and 63.3mol%, respectiv...; ...T), SYSU LYC5162T (=KCTC 8555T=MCCC 1K09397T) and [[EGI FJ00037T]] (=KCTC 92252T=CGMCC 1.19400T).
"							0	0	1									0	
254	00254-40779310-abstract.txt	40779310	strains	strain	AUTO:Roseovarius%20amoyensis%20GCL8T	Roseovarius amoyensis GCL8T	494:521	...lated type species as Roseovarius salinarum N53T, [[Roseovarius amoyensis GCL8T]] and Roseovarius halotolerans DSM 29507T from the ...							0	0	1									0	
254	00254-40779310-abstract.txt	40779310	strains	strain	AUTO:Roseovarius%20halotolerans%20DSM%2029507T	Roseovarius halotolerans DSM 29507T	526:561	...s salinarum N53T, Roseovarius amoyensis GCL8T and [[Roseovarius halotolerans DSM 29507T]] from the genus Roseovarius. Based on the genome s...							0	0	1									0	
254	00254-40779310-abstract.txt	40779310	strains	strain	AUTO:Roseovarius%20salinarum%20N53T	Roseovarius salinarum N53T	466:492	...ed distinct clades within related type species as [[Roseovarius salinarum N53T]], Roseovarius amoyensis GCL8T and Roseovarius halo...							0	0	1									0	
254	00254-40779310-abstract.txt	40779310	strains	strain	AUTO:SYSU%20LYC5161T	SYSU LYC5161T	88:101; 655:668; 1575:1588	...and halotolerant bacterial strains, designated as [[SYSU LYC5161T]], SYSU LYC5162T and EGI FJ00037T, were isolated fr...; ...nome sequencing data, the G+C contents of strains [[SYSU LYC5161T]], SYSU LYC5162T and EGI FJ00037T were 65.8 mol%, 6...; ...he type strains of the proposed novel species are [[SYSU LYC5161T]] (=KCTC 8554T=MCCC 1K09438T), SYSU LYC5162T (=KCTC...							0	0	1									0	
